date,datetime,open,high,low,close,volume,funding_rate,open_interest,ma_5,ma_20,ma_60,ma_cross,momentum_12,macd,macd_signal,macd_hist,atr_14,bb_mid,bb_upper,bb_lower,bb_width_20,bb_pos_20,rsi_14,volume_ma_20,rel_volume_20,price_position_20,log_return,ret,volatility_20,funding_rate_zscore,oi_change,oi_rsi,natr_14,buy_stars,sell_stars,instrument,btc_corr_24h
2025-06-29 04:00:00+00:00,2025-06-29 04:00:00+00:00,107214.5,107425.6,107210.0,107413.9,167.44561751,,0.0,107321.38,107305.38,105078.53166666666,1,0.0051213381917267,453.3909959832381,577.530126708701,-124.1391307254629,732.1323672130453,107305.38,107843.286142757,106767.473857243,0.0100257068705594,0.6008726164045817,58.12970306048874,609.6372877729999,0.2746643305262339,0.7,0.0018580957354139,0.0018598230649771,0.0031487365996653,,,,0.0068159927831783,0,0,BTC,1.0
2025-06-29 08:00:00+00:00,2025-06-29 08:00:00+00:00,107413.9,108499.0,107406.5,108479.4,738.65454837,,0.0,107526.96,107336.405,105140.38833333337,1,0.0138318532627286,517.8276315456897,565.5896276760988,-47.7619961304091,757.8729124121135,107336.405,108043.4272980329,106629.3827019671,0.0131739515224661,1.308316090723076,66.89960866517947,615.2529901855,1.20057043224982,1.0,0.0098706967841633,0.0099195727927205,0.0037085137840492,,,,0.0069863302379264,0,0,BTC,1.0
2025-06-29 12:00:00+00:00,2025-06-29 12:00:00+00:00,108479.3,108539.0,107650.0,107744.1,992.31679944,,0.0,107630.92,107332.975,105201.055,1,0.0040181562514851,503.7545952308428,553.2226211870476,-49.46802595620477,767.2391329541053,107332.975,108031.33388160438,106634.61611839564,0.013012941858816,0.7943508064617868,57.88852257362042,643.4541221329999,1.5421717964142456,0.95,-0.0068013220991767,-0.0067782454548973,0.0040313209986168,,,,0.0071209387145477,0,0,BTC,1.0
2025-06-29 16:00:00+00:00,2025-06-29 16:00:00+00:00,107744.0,107787.4,107303.0,107400.0,401.27868678,,0.0,107650.38,107335.965,105253.535,1,0.0055115891296144,459.5383463205653,534.4857662137512,-74.94741989318584,747.0363377430974,107335.965,108034.9338098304,106636.9961901696,0.0130239442078971,0.5458067649796425,54.20869631189132,604.4462618005,0.663878184281738,0.65,-0.0031987890293971,-0.0031936783545456,0.0039719972243384,,,,0.0069556456028221,0,0,BTC,1.0
2025-06-29 20:00:00+00:00,2025-06-29 20:00:00+00:00,107400.0,108440.0,107236.0,108361.5,445.17272807,,0.0,107879.78,107388.24,105315.35333333332,1,0.0122134623647878,496.3599365325208,526.8606002775051,-30.50066374498431,779.6765993328762,107388.24,108217.63217600343,106558.84782399652,0.015446610839389,1.0867308784426923,61.56146601805719,554.6571043819999,0.8026088993595644,0.95,0.0089126777927211,0.0089525139664805,0.004442585609041,,,,0.007195144025626,0,0,BTC,1.0
2025-06-30 00:00:00+00:00,2025-06-30 00:00:00+00:00,108361.5,108800.0,108250.2,108506.0,569.7890654,,0.0,108098.2,107436.34,105380.53166666668,1,0.0113149163031727,531.0793028064654,527.7043407832972,3.374962023168223,763.2568422376711,107436.34,108397.4134569302,106475.2665430698,0.017891031227054,1.0564923223541327,62.53510011348241,550.9441520365,1.0342047615785412,1.0,0.0013326111232362,0.0013334994439906,0.0044308123549073,,,,0.0070342362840549,0,0,BTC,1.0
2025-06-30 04:00:00+00:00,2025-06-30 04:00:00+00:00,108506.0,108542.0,107464.7,107621.0,664.4624399,,0.0,107926.52,107469.25,105410.785,1,0.0012541144816731,481.6306091144652,518.4895944495308,-36.85898533506565,785.688496363552,107469.25,108408.02673278358,106530.47326721642,0.0174706110405269,0.5808232643080345,53.58315613065295,554.2987362380001,1.198744280763972,0.8,-0.0081896750194494,-0.0081562309918346,0.0046591808672316,,,,0.0073005128772595,0,0,BTC,1.0
2025-06-30 08:00:00+00:00,2025-06-30 08:00:00+00:00,107620.9,107965.8,107395.1,107662.3,446.37906419,,0.0,107910.16,107478.57,105438.82666666666,1,0.0027429080227032,440.6946740667336,502.9306103729714,-62.23593630623788,770.3321751947267,107478.57,108421.11926683744,106536.02073316254,0.0175392967516677,0.597464401312667,53.91470484189374,548.4981837624999,0.8138204964107637,0.8,0.0003836804852642,0.0003837541000362,0.0045387940425747,,,,0.0071550781953824,0,0,BTC,1.0
2025-06-30 12:00:00+00:00,2025-06-30 12:00:00+00:00,107662.3,107887.7,106736.9,107575.1,1384.6804649,,0.0,107945.18,107513.995,105494.71,1,0.0011502864082866,396.6440733989439,481.673302978166,-85.02922957922209,797.5084483951035,107513.995,108414.18472995464,106613.80527004534,0.0167455358710213,0.5339400672806435,53.053050239654034,570.908283909,2.4253991471609324,0.7,-0.0008102681482941,-0.0008099399697015,0.0043396040889795,,,,0.0074135041324163,0,0,BTC,1.0
2025-06-30 16:00:00+00:00,2025-06-30 16:00:00+00:00,107575.0,107809.5,107121.2,107736.1,582.46165357,,0.0,107820.1,107550.83,105568.50833333332,1,0.0047731717530448,370.4546389908646,459.4295701807057,-88.97493118984107,789.7078449383107,107550.83,108423.6523212177,106678.0076787823,0.0162308802492309,0.6061327119484807,54.498960607898766,564.0832158925001,1.032581075202568,0.8,0.0014955100339141,0.0014966288667173,0.0043427566615761,,,,0.0073300207167171,0,0,BTC,1.0
2025-06-30 20:00:00+00:00,2025-06-30 20:00:00+00:00,107736.1,107771.4,106918.2,107140.0,385.65150814,,0.0,107546.9,107542.185,105632.43166666666,1,-0.0015162712587847,298.1620093094243,427.1760580064495,-129.01404869702515,794.2429988712884,107542.185,108427.59675794988,106656.77324205016,0.0164663152036543,0.2728825055749997,48.53827447910261,512.292998311,0.7527948057292807,0.15,-0.0055483278893423,-0.0055329643452844,0.0044882223890092,,,,0.007413132339661,0,0,BTC,1.0
2025-07-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,107140.1,107547.9,107026.0,107196.9,310.55933978,,0.0,107462.08,107561.465,105694.16666666669,0,-0.0001641569004192,242.66365831332223,390.273578067824,-147.6099197545018,774.7899275233389,107561.465,108397.80995103148,106725.12004896851,0.0155510145019218,0.2820486633234429,49.1104307171812,480.459356725,0.6463800432504732,0.15,0.0005309398553087,0.0005310808288221,0.0043562283881588,,,,0.00722772699139,0,0,BTC,1.0
2025-07-01 04:00:00+00:00,2025-07-01 04:00:00+00:00,107196.8,107216.7,106621.1,107184.1,640.04284006,,0.0,107366.44,107567.97,105756.1,0,-0.002139387919068,195.395563848404,351.29797522394006,-155.90241137553608,761.9906469859569,107567.97,108390.33265747895,106745.60734252103,0.0152901027597521,0.266605404252677,48.97850841097325,495.4049203965,1.2919589889170626,0.1,-0.0001194135675754,-0.0001194064380591,0.0043287777330373,,,,0.007109176146331,0,0,BTC,1.0
2025-07-01 08:00:00+00:00,2025-07-01 08:00:00+00:00,107184.1,107184.1,106315.7,106614.1,673.5901983,,0.0,107174.24000000002,107534.075,105801.66833333336,0,-0.0171949697361893,110.6653409616556,303.1714483714832,-192.5061074098276,769.5913150583892,107534.075,108449.73135667307,106618.4186433269,0.0170300689650809,-0.0023582227630633,43.38899899569845,514.1298790095,1.310155713178369,0.05,-0.0053321435868752,-0.0053179529426472,0.0044578299437337,,,,0.0072184759338435,0,0,BTC,1.0
2025-07-01 12:00:00+00:00,2025-07-01 12:00:00+00:00,106614.1,107184.0,105633.3,105961.9,2060.12094129,,0.0,106819.4,107457.86000000002,105841.59833333331,0,-0.0165410449388877,-9.007230712697492,240.73571255464705,-249.74294326734451,825.3847925542184,107457.86000000002,108602.01038417852,106313.70961582151,0.0212948663630282,-0.1537427337727628,38.0397111309689,597.6735438234999,3.446900005161309,0.05,-0.0061361776157388,-0.0061173897261245,0.0046095008976822,,,,0.0077894487787989,1,0,BTC,1.0
2025-07-01 16:00:00+00:00,2025-07-01 16:00:00+00:00,105962.0,106289.4,105386.6,105392.6,620.78438154,,0.0,106469.92,107359.1,105893.87,0,-0.0186908752327745,-148.0793910762295,162.97269182847174,-311.05208290470125,830.9144502289163,107359.1,108815.63821234315,105902.56178765686,0.0271339497507551,-0.1750595292781474,34.088996765729206,593.41663417,1.0461189420621462,0.05,-0.0053871706240723,-0.0053726858427415,0.0047263570812035,,,,0.0078839923318042,0,0,BTC,1.0
2025-07-01 20:00:00+00:00,2025-07-01 20:00:00+00:00,105392.7,106106.0,105239.2,105688.1,373.17548079,,0.0,106168.16,107270.93,105953.265,0,-0.0246711239693063,-231.7788968758396,84.02237408760948,-315.80127096344904,833.4777037839939,107270.93,108897.9359669269,105643.92403307313,0.0303345177845833,0.0135758466240704,37.70550198765515,597.6701121575,0.6243837080005427,0.1,0.0027998788429568,0.0028038021644782,0.0047859070267555,,,,0.0078862019828532,0,0,BTC,1.0
2025-07-02 00:00:00+00:00,2025-07-02 00:00:00+00:00,105688.1,106211.6,105100.0,106190.0,539.80037178,,0.0,105969.34,107219.215,106016.68333333332,0,-0.0213444417820212,-254.67647097096776,16.282605075894026,-270.9590760468618,853.3435820851377,107219.215,108913.2332151074,105525.1967848926,0.0315991534746344,0.1962207989201763,43.38734334583916,614.2893367025,0.8787396093795862,0.2,0.0047376386589361,0.0047488790128689,0.0049317552155504,,,,0.008036006988277,0,0,BTC,1.0
2025-07-02 04:00:00+00:00,2025-07-02 04:00:00+00:00,106190.0,107188.5,106131.3,107080.1,860.97607678,,0.0,106062.54,107208.085,106093.98333333334,0,-0.0050259707677868,-198.7087416042341,-26.715664260131604,-171.9930773441025,867.9047547933419,107208.085,108902.68785999868,105513.48214000132,0.0316133407288951,0.4622374648889414,51.78614885807106,651.9374566565,1.3206421382743785,0.3,0.0083472101171717,0.0083821452114134,0.0053121433204724,,,,0.0081051918591161,0,0,BTC,1.0
2025-07-02 08:00:00+00:00,2025-07-02 08:00:00+00:00,107080.9,107843.8,107080.9,107479.9,950.69459991,,0.0,106366.13999999998,107221.355,106172.995,0,-0.0016941863586418,-120.70201641258608,-45.5129346906225,-75.18908172196359,860.4615580223888,107221.355,108920.10245913445,105522.60754086556,0.0316867373879846,0.5760987157360401,55.01439212983265,690.401840325,1.37701631771791,0.6,0.0037267008082746,0.0037336535920304,0.0053764071120777,,,,0.0080057904596337,0,0,BTC,1.0
2025-07-02 12:00:00+00:00,2025-07-02 12:00:00+00:00,107480.0,108770.0,107181.8,108745.3,1728.01776781,,0.0,107036.68,107287.925,106336.895,0,0.0108779819865376,42.73347502146498,-27.86365274820501,70.59712776966998,912.4428753065037,107287.925,109111.40618375698,105464.44381624305,0.0339922910011909,0.8996133914026266,63.37349444865452,768.43044784,2.2487627509650707,1.0,0.0117045973028466,0.011773364135992,0.0059680088002102,,,,0.0083906419432058,0,1,BTC,1.0
2025-07-02 16:00:00+00:00,2025-07-02 16:00:00+00:00,108745.3,109750.0,108654.2,109675.9,1881.0782715,,0.0,107834.24,107347.75,106516.75833333332,1,0.018005106923306,244.53013098807423,26.615103999050845,217.91502698902335,925.5398127846108,107347.75,109389.15390173424,105306.34609826576,0.0380334734865747,1.0702325732850235,68.07216900214844,825.5516339965,2.2785713140602604,1.0,0.0085212024379297,0.0085576112254965,0.0058633194662769,,,,0.0084388622549221,0,1,BTC,1.0
2025-07-02 20:00:00+00:00,2025-07-02 20:00:00+00:00,109675.8,109675.9,108727.2,108838.9,357.78915697,,0.0,108364.02,107402.49000000002,106648.25333333333,1,0.0158568228486093,333.077025195671,87.90748823837488,245.16953695729612,927.1941118714242,107402.49000000002,109539.92561765398,105265.05438234606,0.0398023475555167,0.8360124600095727,60.54848951235667,793.825251873,0.4507152627430412,0.95,-0.0076608457964671,-0.0076315763080129,0.0059223744151208,,,,0.0085189588637097,0,0,BTC,1.0
2025-07-03 00:00:00+00:00,2025-07-03 00:00:00+00:00,108838.9,109121.9,108526.1,108638.0,421.84340838,,0.0,108675.6,107464.39,106772.835,1,0.013443485772443,382.62941210821737,146.8518730123434,235.777539095874,903.5231038806072,107464.39,109668.61329440914,105260.16670559088,0.041022394384021,0.7662184913336085,58.86670786843511,794.853487953,0.53071844657357,0.85,-0.0018475530702054,-0.0018458473946355,0.0058854180657192,,,,0.0083168237990446,0,0,BTC,1.0
2025-07-03 04:00:00+00:00,2025-07-03 04:00:00+00:00,108638.0,109560.8,108564.0,109273.9,575.5750245,,0.0,109034.4,107510.01,106895.13833333334,1,0.0194972948413056,467.8191236538551,211.0453231406457,256.7738005132093,910.185739317707,107510.01,109821.75817218827,105198.26182781174,0.0430052638296334,0.8815056547293199,62.42438074533425,801.3736027745,0.7182355676643896,0.95,0.0058363201370338,0.0058533846352104,0.0056912394810522,,,,0.0083293974070451,0,0,BTC,1.0
2025-07-03 08:00:00+00:00,2025-07-03 08:00:00+00:00,109273.9,110278.0,109273.9,109598.6,1013.05084601,,0.0,109205.06,107564.64,107033.48333333334,1,0.0279934830383599,555.1339218887151,279.86304289025963,275.2708789984555,916.893900795014,107564.64,110015.41218150032,105113.8678184997,0.0455683611547496,0.9149630910929548,64.13037485739402,823.536691805,1.2301222958137168,0.95,0.0029670263573643,0.0029714323365415,0.0057165824825863,,,,0.0083659271267608,0,0,BTC,1.0
2025-07-03 12:00:00+00:00,2025-07-03 12:00:00+00:00,109598.6,110529.0,108758.0,109128.2,1867.93986726,,0.0,109095.52,107640.0,107161.76166666669,1,0.0298814951411781,579.6918530198454,339.8288049161768,239.86304810366863,977.901479309656,107640.0,110183.98829635984,105096.01170364016,0.0472684558966899,0.7924934839773904,59.88825670419378,883.7105631729999,2.11374622540788,0.85,-0.0043012628103511,-0.0042920256280646,0.005467922576867,,,,0.0089610337136473,0,0,BTC,1.0
2025-07-03 16:00:00+00:00,2025-07-03 16:00:00+00:00,109128.3,109913.0,109020.5,109796.7,485.06299719,,0.0,109287.08,107746.72,107272.35833333334,1,0.0417875638327547,645.6538577178144,400.9938154765043,244.66004224131007,971.8013736446804,107746.72,110459.00526125405,105034.43473874596,0.0503455745335736,0.877906415170389,63.57572796916725,885.644759823,0.5476947634025882,1.0,0.0061071360796199,0.0061258226562885,0.0055990780579559,,,,0.0088509160443317,0,0,BTC,1.0
2025-07-03 20:00:00+00:00,2025-07-03 20:00:00+00:00,109796.7,110000.0,109536.1,109593.4,210.78423576,,0.0,109478.16,107847.635,107342.98166666667,1,0.0369511799341646,673.7579484900925,455.546642079222,218.2113064108705,935.5227040986316,107847.635,110674.63176496384,105020.63823503618,0.0524257535172436,0.8087667134317225,61.71755361894573,826.949948366,0.254893583555445,0.85,-0.0018533202563941,-0.0018516039188791,0.0056215697342665,,,,0.0085363051433629,0,0,BTC,1.0
2025-07-04 00:00:00+00:00,2025-07-04 00:00:00+00:00,109593.5,109777.8,109105.4,109240.1,396.67563379,,0.0,109471.4,107922.835,107414.98333333334,1,0.0287230436010923,659.915193984154,496.4203524602084,163.49484152394564,916.7282252344442,107922.835,110813.26650638724,105032.40349361276,0.0535647809175367,0.7278664962461731,58.516699480785896,817.6606473769999,0.4851347989688737,0.75,-0.0032289417018935,-0.0032237342759691,0.005695783837667,,,,0.0083918654892703,0,0,BTC,1.0
2025-07-04 04:00:00+00:00,2025-07-04 04:00:00+00:00,109240.1,109327.5,108702.9,108703.0,465.70074873,,0.0,109292.28,108000.985,107477.78333333334,1,0.0151559440082704,598.7037459355342,516.8770311552736,81.82671478026066,895.8619234319842,108000.985,110887.04285824124,105114.92714175874,0.0534450284549023,0.6216217821128196,53.93696903469236,821.6631094065,0.5667782128692413,0.55,-0.0049288193783186,-0.0049166926797028,0.0056618049654606,,,,0.0082413725787879,0,0,BTC,1.0
2025-07-04 08:00:00+00:00,2025-07-04 08:00:00+00:00,108703.0,109113.5,108529.0,108897.9,455.6952912,,0.0,109246.22,108086.035,107539.82666666668,1,0.0131931644893603,559.4708023540006,525.3957853950191,34.075016958981564,873.6217860439854,108086.035,110972.55136356284,105199.51863643716,0.0534114580771297,0.6406305902589622,55.30397486581397,828.9199069774999,0.5497458649070294,0.65,0.0017913533640589,0.0017929587959852,0.005666388010798,,,,0.008022393324793,0,0,BTC,1.0
2025-07-04 12:00:00+00:00,2025-07-04 12:00:00+00:00,108898.0,108976.0,107507.3,107592.2,1124.931821,,0.0,108805.32,108106.44,107579.06166666666,1,-0.0106036766646466,418.198600945645,503.9563485051443,-85.75774755949931,916.127372755129,108106.44,110972.86434290808,105240.01565709188,0.0530296685915861,0.4102993942135108,45.55109405885557,853.1643560245,1.3185405755133257,0.4,-0.0120625916126383,-0.0119901302045309,0.0063486915081733,,,,0.0085148121588286,0,0,BTC,1.0
2025-07-04 16:00:00+00:00,2025-07-04 16:00:00+00:00,107592.1,107925.9,107255.7,107483.9,532.4547404,,0.0,108383.42,108149.93,107609.62666666666,1,-0.0199861592200292,294.11014000239084,461.9871068045936,-167.8769668022028,898.5611318440483,108149.93,110950.09400741388,105349.76599258614,0.0517830017534707,0.3810730374655564,44.84468336048178,846.1075831295,0.6292990998031344,0.35,-0.0010070854841923,-0.0010065785437978,0.0062230951263952,,,,0.0083599602530616,0,0,BTC,1.0
2025-07-04 20:00:00+00:00,2025-07-04 20:00:00+00:00,107484.0,108278.9,107444.0,107985.4,247.94426677,,0.0,108132.47999999998,108251.105,107641.14833333336,0,-0.0078418653624761,233.5438513431,416.2984557122949,-182.75460436919496,894.0139081409017,108251.105,110867.95270552592,105634.25729447413,0.0483477319797502,0.4492318564357151,48.804011972708494,755.4987494035,0.3281862041012815,0.4,0.0046549638910999,0.0046658150662564,0.0060922070098833,,,,0.0082790257584905,0,0,BTC,1.0
2025-07-05 00:00:00+00:00,2025-07-05 00:00:00+00:00,107985.5,108280.0,107750.1,108156.2,265.57729953,,0.0,108023.12,108389.285,107673.11999999998,0,-0.0044349122774719,197.05523371725576,372.4498113132871,-175.39457759603135,868.0057718451226,108389.285,110656.24514281598,106122.32485718402,0.0418299676543854,0.4485908473647728,50.117375860009055,737.738395303,0.3599884474237287,0.4,0.0015804457406823,0.0015816953032539,0.0059071585606818,,,,0.0080254832533421,0,0,BTC,1.0
2025-07-05 04:00:00+00:00,2025-07-05 04:00:00+00:00,108156.3,108432.7,107986.9,108057.8,337.90061342,,0.0,107855.1,108507.77,107697.41666666669,0,-0.0111289155049832,158.37206909623637,329.634262869877,-171.2621937736406,837.8482167133284,108507.77,110417.12850180532,106598.41149819466,0.0351930281454559,0.3821672306236536,49.33219181042534,735.9746519345,0.4591199065509017,0.35,-0.0009102093924865,-0.0009097952775707,0.0059161440663783,,,,0.0077537041908434,0,0,BTC,1.0
2025-07-05 08:00:00+00:00,2025-07-05 08:00:00+00:00,108057.9,108222.0,107869.5,108104.1,176.96400307,,0.0,107957.48,108603.475,107712.63166666668,0,-0.0136361230891635,129.9533837766794,289.69808705123745,-159.74470327455805,803.1804869480907,108603.475,110205.7204367282,107001.2295632718,0.029506338295864,0.3441640124063242,49.73126420288728,717.8328334989999,0.2465253674834122,0.35,0.0004283826216187,0.0004284743905575,0.0058554604225095,,,,0.0074296949602104,0,0,BTC,1.0
2025-07-05 12:00:00+00:00,2025-07-05 12:00:00+00:00,108104.1,108234.0,107962.0,108057.9,124.95430593,,0.0,108072.27999999998,108652.365,107729.68666666666,0,-0.0098077307240475,102.521611702643,252.26279198151855,-149.7411802788756,765.2390235946557,108652.365,110119.68420491635,107185.04579508364,0.0270094296597476,0.2974316024733415,49.313881523956944,681.0317449565,0.1834779463004052,0.3,-0.0004274571913979,-0.0004273658445888,0.0055890668852956,,,,0.0070817499099524,0,0,BTC,1.0
2025-07-05 16:00:00+00:00,2025-07-05 16:00:00+00:00,108058.0,108173.3,107849.8,108143.9,189.21645921,,0.0,108103.98,108685.565,107736.12666666666,0,-0.0150532757359739,86.72154398988641,219.1545423831921,-132.43299839330572,733.6862361950375,108685.565,110073.14893804352,107297.98106195644,0.0255339140582934,0.3048172131612701,50.15254754862266,642.9578379215001,0.2942906175958334,0.35,0.0007955530854583,0.0007958696217491,0.0055371266524541,,,,0.0067843515556128,0,0,BTC,1.0
2025-07-05 20:00:00+00:00,2025-07-05 20:00:00+00:00,108144.0,108225.7,107988.4,108199.7,153.93208644,,0.0,108112.68,108658.285,107750.53,0,-0.0127170066810592,77.8055759073759,190.88474908802888,-113.079173180653,698.2300764668207,108658.285,110061.46413935332,107255.10586064664,0.0258273750474404,0.3365907149206429,50.72228012277224,564.253553853,0.2728065873734888,0.45,0.0005158461007152,0.0005159791721955,0.0048401586658867,,,,0.0064531609280508,0,0,BTC,1.0
2025-07-06 00:00:00+00:00,2025-07-06 00:00:00+00:00,108199.8,108263.4,108002.9,108038.3,196.77037678,,0.0,108108.78,108576.405,107753.52,0,-0.0110014545940547,57.05824392354407,164.11944805513193,-107.06120413158786,666.9636424334765,108576.405,109922.45944983342,107230.35055016658,0.0247946033916562,0.3001176698065265,48.97851606949418,480.038159117,0.4099056982093814,0.2,-0.0014927998776594,-0.0014916862061539,0.0043783473238975,,,,0.0061734000112319,0,0,BTC,1.0
2025-07-06 04:00:00+00:00,2025-07-06 04:00:00+00:00,108038.4,108217.9,107945.8,108029.6,214.76647821,,0.0,108093.88,108535.94,107757.135,0,-0.0061948612273809,39.45895825049956,139.18735009420547,-99.72839184370592,638.7590965453704,108535.94,109896.57637082665,107175.30362917332,0.0250725496241458,0.3139326528173159,48.88096565142576,472.887025179,0.4541602259624385,0.2,-8.053024076877062e-05,-8.05269982959711e-05,0.004067591624924,,,,0.0059128155296823,0,0,BTC,1.0
2025-07-06 08:00:00+00:00,2025-07-06 08:00:00+00:00,108029.5,108139.0,107804.1,108079.7,222.8393324,,0.0,108098.24,108508.025,107769.46,0,-0.0075134598555159,29.21725057787262,117.19333019093892,-87.97607961306629,617.0548753635578,108508.025,109881.98354505014,107134.06645494985,0.0253245517103485,0.3441273932379219,49.50466873944322,462.93682138,0.4813601383785437,0.4,0.0004636542795474,0.0004637617838072,0.004056113029813,,,,0.0057092578473437,0,0,BTC,1.0
2025-07-06 12:00:00+00:00,2025-07-06 12:00:00+00:00,108079.8,109134.4,108040.0,108909.9,656.96794273,,0.0,108251.44,108489.825,107796.025,0,0.0122471703339088,87.08694114115497,111.17205238098212,-24.08511123982716,651.1509556947318,108489.825,109831.99671908676,107147.65328091323,0.0247428128690734,0.6564907805857447,58.53334264571898,467.0064672915,1.4067641215767752,0.75,0.0076520169714394,0.0076813684716001,0.0042182330236019,,,,0.0059788040912234,0,0,BTC,1.0
2025-07-06 16:00:00+00:00,2025-07-06 16:00:00+00:00,108910.0,108964.0,108281.6,108544.9,253.67990377,,0.0,108320.48,108437.13999999998,107812.70666666664,0,0.0098712458330969,102.3171894042316,109.40107978563204,-7.083890381400423,653.3830302879649,108437.13999999998,109680.14134256414,107194.13865743583,0.0229257492878206,0.5433466949350652,53.96479564133676,429.0379201795,0.5912761829161066,0.65,-0.0033570226344383,-0.0033513941340502,0.0042082464010404,,,,0.0060194724053176,0,0,BTC,1.0
2025-07-06 20:00:00+00:00,2025-07-06 20:00:00+00:00,108545.0,109719.6,108534.0,109202.6,485.58918161,,0.0,108553.34,108440.86,107850.03666666668,1,0.0112718941634704,165.5498091043264,120.63082564937092,44.91898345495548,691.3985281245392,108440.86,109692.5268892386,107189.19311076136,0.0230847835260366,0.8042902255181406,60.02010192396406,359.920385897,1.3491572043072972,0.85,0.0060409602877675,0.0060592436862534,0.0043482365723915,,,,0.0063313376066553,0,0,BTC,1.0
2025-07-07 00:00:00+00:00,2025-07-07 00:00:00+00:00,109202.6,109707.9,108676.7,109393.1,458.51746317,,0.0,108826.04,108420.68,107881.99,1,0.0114362375897083,228.4010090505035,142.18486232959745,86.21614672090604,715.6700618299291,108420.68,109594.87455560666,107246.48544439336,0.0216599740124605,0.9140795898587676,61.595812474017166,358.593109196,1.278656648472805,0.95,0.0017429441496418,0.0017444639596493,0.0041305737224589,,,,0.0065421864983251,0,0,BTC,1.0
2025-07-07 04:00:00+00:00,2025-07-07 04:00:00+00:00,109393.1,109460.0,108668.0,109068.0,464.44322532,,0.0,109023.7,108394.41,107918.68,1,0.0093487004177392,249.106638534824,163.56921757064276,85.53742096418125,721.1222002706485,108394.41,109482.85963118018,107305.96036881984,0.0200831321685348,0.8094263531834911,57.43553672809075,371.276058674,1.2509377172843932,0.85,-0.0029762757761802,-0.0029718510582478,0.0041619678221952,,,,0.0066116752876246,0,0,BTC,1.0
2025-07-07 08:00:00+00:00,2025-07-07 08:00:00+00:00,109068.0,109094.8,108580.7,108653.1,302.87182763,,0.0,108972.34,108365.05999999998,107946.24166666668,1,0.0050784382830992,229.39273982841405,176.73392202219702,52.65881780621703,706.3349002513169,108365.05999999998,109390.5465662778,107339.57343372217,0.0189265168362905,0.640440650064054,52.55676289781919,366.585868366,0.8261961351101843,0.7,-0.0038113026457912,-0.0038040488502585,0.0041858770093762,,,,0.0065008260256846,0,0,BTC,1.0
2025-07-07 12:00:00+00:00,2025-07-07 12:00:00+00:00,108653.1,108685.4,107966.0,108301.9,755.0241396,,0.0,108923.74,108345.005,107962.725,1,0.0022580486942649,183.31726090083248,178.05058979792412,5.2666711029083615,707.2681216619367,108345.005,109358.89406391,107331.11593609002,0.0187159355230079,0.4787427433955252,48.77961390695845,381.0520379095,1.981420027936758,0.65,-0.0032375405661401,-0.0032323053829114,0.0041034078120882,,,,0.0065305236719017,0,0,BTC,1.0
2025-07-07 16:00:00+00:00,2025-07-07 16:00:00+00:00,108300.7,108506.7,107506.5,108054.0,528.50729153,,0.0,108694.02,108302.81,107983.43666666666,1,-0.0008312997774261,125.35365477921732,167.51120279418276,-42.15754801496544,728.1918272575125,108302.81,109291.06480905294,107314.55519094708,0.0182498461314702,0.3741164739494397,46.252761486347445,384.692637926,1.3738430097839938,0.3,-0.0022915955468315,-0.0022889718462926,0.0041017926039566,,,,0.0067391473453783,0,0,BTC,1.0
2025-07-07 20:00:00+00:00,2025-07-07 20:00:00+00:00,108055.0,108303.0,107777.5,108262.1,173.26433068,,0.0,108467.82,108336.305,108003.57166666668,1,0.0005767113956878,95.11261118219409,153.03148447178503,-57.91887328959095,713.7138395962617,108336.305,109269.84560110756,107402.76439889244,0.0172341229675048,0.4602561474498459,48.65713457831793,337.10926341,0.5139708382005271,0.65,0.001924036760994,0.0019258889073983,0.0030824938183958,,,,0.0065924625478007,0,0,BTC,1.0
2025-07-08 00:00:00+00:00,2025-07-08 00:00:00+00:00,108262.1,108527.5,107421.4,107900.0,530.27291206,,0.0,108234.22,108357.11,108013.705,0,-0.0012801015936015,41.45011137046095,130.71520985152023,-89.26509848105928,741.7414224822435,108357.11,109230.33403518012,107483.88596481986,0.0161175216869503,0.238263045000993,44.89379705706664,337.000171993,1.57350932174306,0.05,-0.0033502666627756,-0.0033446607815662,0.0031781023076665,,,,0.0068743412648956,0,0,BTC,1.0
2025-07-08 04:00:00+00:00,2025-07-08 04:00:00+00:00,107900.1,108488.0,107742.1,108483.9,300.00448019,,0.0,108200.38,108382.035,108030.33333333331,0,0.0042053289098542,45.51339372457005,113.6748466261302,-68.16145290156015,742.0384637335114,108382.035,109239.71598330108,107524.35401669894,0.0158269953742991,0.5593839679223913,51.41891657034981,339.603182664,0.8833971396752822,0.7,0.0053969026091964,0.0054114921223353,0.0032371013808092,,,,0.0068400791613641,0,0,BTC,1.0
2025-07-08 08:00:00+00:00,2025-07-08 08:00:00+00:00,108483.9,109000.0,108216.1,108755.9,435.8070174,,0.0,108291.18,108412.02,108053.46833333332,0,0.0062564940502241,69.87621159490664,104.9151196198855,-35.038908024978866,745.0285734668316,108412.02,109277.91548238588,107546.12451761412,0.0159741601048643,0.6985689999516345,54.14293090865198,348.1146685575,1.2519065031240284,0.8,0.0025041464974372,0.0025072844910627,0.0032638692991885,,,,0.0068504657997113,0,0,BTC,1.0
