date,datetime,open,high,low,close,volume,funding_rate,open_interest
2025-10-19 16:00:00+00:00,2025-10-19 16:00:00+00:00,3979.45,4027.9,3959.01,3985.95,36494.433232,5.34766020088e-05,0.0
2025-10-19 20:00:00+00:00,2025-10-19 20:00:00+00:00,3985.95,4031.96,3970.13,3982.74,18286.497992,5.34766020088e-05,0.0
2025-10-20 00:00:00+00:00,2025-10-20 00:00:00+00:00,3982.8,4041.07,3908.99,4027.41,31090.994833,5.0158908879e-05,0.0
2025-10-20 04:00:00+00:00,2025-10-20 04:00:00+00:00,4027.6,4085.83,4022.84,4054.55,38803.356667,5.0158908879e-05,0.0
2025-10-20 08:00:00+00:00,2025-10-20 08:00:00+00:00,4054.54,4072.28,4012.02,4035.19,26249.388629,-1.39720538169e-05,0.0
2025-10-20 12:00:00+00:00,2025-10-20 12:00:00+00:00,4035.3,4050.49,4003.24,4004.29,25688.303694,-1.39720538169e-05,0.0
2025-10-20 16:00:00+00:00,2025-10-20 16:00:00+00:00,4004.19,4004.2,3922.76,3980.89,51113.93735,6.31674674474e-05,0.0
2025-10-20 20:00:00+00:00,2025-10-20 20:00:00+00:00,3980.75,4003.12,3970.66,3979.43,10254.988422,6.31674674474e-05,0.0
2025-10-21 00:00:00+00:00,2025-10-21 00:00:00+00:00,3979.43,3985.91,3916.61,3923.02,14346.948201,-1.10864071078e-05,0.0
2025-10-21 04:00:00+00:00,2025-10-21 04:00:00+00:00,3923.02,3923.02,3840.19,3892.56,35317.161167,-1.10864071078e-05,0.0
2025-10-21 08:00:00+00:00,2025-10-21 08:00:00+00:00,3892.62,3897.76,3851.63,3890.2,15804.429412,1.66461258667e-05,0.0
2025-10-21 12:00:00+00:00,2025-10-21 12:00:00+00:00,3890.2,4085.47,3852.3,4082.01,62688.118213,1.66461258667e-05,0.0
2025-10-21 16:00:00+00:00,2025-10-21 16:00:00+00:00,4082.01,4110.14,3964.31,3996.15,65335.959669,4.74690318755e-05,0.0
2025-10-21 20:00:00+00:00,2025-10-21 20:00:00+00:00,3996.16,4001.34,3858.0,3873.09,54348.495305,4.74690318755e-05,0.0
2025-10-22 00:00:00+00:00,2025-10-22 00:00:00+00:00,3873.1,3889.8,3820.17,3859.83,34547.708353,1.4287204882e-06,0.0
2025-10-22 04:00:00+00:00,2025-10-22 04:00:00+00:00,3859.87,3884.39,3837.5,3869.56,20179.300964,1.4287204882e-06,0.0
2025-10-22 08:00:00+00:00,2025-10-22 08:00:00+00:00,3869.3,3869.53,3769.0,3829.17,32718.990798,-4.5798947644e-05,0.0
2025-10-22 12:00:00+00:00,2025-10-22 12:00:00+00:00,3829.17,3877.31,3780.0,3841.34,57772.486391,-4.5798947644e-05,0.0
2025-10-22 16:00:00+00:00,2025-10-22 16:00:00+00:00,3841.5,3861.61,3781.16,3804.26,38458.943027,-3.25629868319e-05,0.0
2025-10-22 20:00:00+00:00,2025-10-22 20:00:00+00:00,3804.93,3817.08,3707.56,3805.43,38100.764468,-3.25629868319e-05,0.0
2025-10-23 00:00:00+00:00,2025-10-23 00:00:00+00:00,3805.79,3836.58,3796.72,3826.88,11942.215893,-4.7448378909e-05,0.0
2025-10-23 04:00:00+00:00,2025-10-23 04:00:00+00:00,3826.94,3897.32,3822.87,3880.98,22772.728527,-4.7448378909e-05,0.0
2025-10-23 08:00:00+00:00,2025-10-23 08:00:00+00:00,3880.99,3907.08,3859.0,3863.55,22630.548584,6.1340088382e-06,0.0
2025-10-23 12:00:00+00:00,2025-10-23 12:00:00+00:00,3863.55,3888.89,3809.04,3877.13,36215.216161,6.1340088382e-06,0.0
2025-10-23 16:00:00+00:00,2025-10-23 16:00:00+00:00,3877.13,3936.0,3845.01,3860.01,41185.677583,3.72896428034e-05,0.0
2025-10-23 20:00:00+00:00,2025-10-23 20:00:00+00:00,3860.01,3861.93,3818.83,3857.38,20002.155399,3.72896428034e-05,0.0
2025-10-24 00:00:00+00:00,2025-10-24 00:00:00+00:00,3857.39,3895.88,3845.91,3891.07,14805.460798,-3.42208103119e-05,0.0
2025-10-24 04:00:00+00:00,2025-10-24 04:00:00+00:00,3891.08,3989.83,3885.78,3949.46,38214.302392,-3.42208103119e-05,0.0
2025-10-24 08:00:00+00:00,2025-10-24 08:00:00+00:00,3949.46,3969.62,3926.15,3946.83,13732.524654,2.85506841451e-05,0.0
2025-10-24 12:00:00+00:00,2025-10-24 12:00:00+00:00,3946.84,4030.53,3871.42,3889.33,60883.797598,2.85506841451e-05,0.0
2025-10-24 16:00:00+00:00,2025-10-24 16:00:00+00:00,3889.34,3938.74,3865.92,3927.02,17025.734573,2.23927957679e-05,0.0
2025-10-24 20:00:00+00:00,2025-10-24 20:00:00+00:00,3927.19,3945.99,3924.35,3935.2,7867.551007,2.23927957679e-05,0.0
2025-10-25 00:00:00+00:00,2025-10-25 00:00:00+00:00,3934.74,3939.25,3912.12,3921.34,6450.736432,4.5155611738e-06,0.0
2025-10-25 04:00:00+00:00,2025-10-25 04:00:00+00:00,3921.34,3960.5,3919.81,3929.12,10191.069865,4.5155611738e-06,0.0
2025-10-25 08:00:00+00:00,2025-10-25 08:00:00+00:00,3929.12,3956.8,3928.0,3940.34,7431.670171,-6.43101443154e-05,0.0
2025-10-25 12:00:00+00:00,2025-10-25 12:00:00+00:00,3940.35,3956.74,3923.55,3933.29,6816.816173,-6.43101443154e-05,0.0
2025-10-25 16:00:00+00:00,2025-10-25 16:00:00+00:00,3933.29,3969.06,3928.0,3957.64,6271.017976,2.25966697798e-05,0.0
2025-10-25 20:00:00+00:00,2025-10-25 20:00:00+00:00,3957.43,3965.25,3935.41,3953.94,4463.625114,2.25966697798e-05,0.0
2025-10-26 00:00:00+00:00,2025-10-26 00:00:00+00:00,3953.94,3961.66,3918.6,3931.84,8026.2478,2.00624907112e-05,0.0
2025-10-26 04:00:00+00:00,2025-10-26 04:00:00+00:00,3931.85,3956.18,3929.01,3951.43,4112.993461,2.00624907112e-05,0.0
