date,datetime,open,high,low,close,volume,funding_rate,open_interest
2025-12-29 12:00:00+00:00,2025-12-29 12:00:00+00:00,125.1,125.14,124.86,125.1,4898.170688,0.0001,0.0
2025-12-29 16:00:00+00:00,2025-12-29 16:00:00+00:00,123.43,123.5,123.41,123.45,229.71629,-4.72859653351e-05,0.0
2025-12-29 20:00:00+00:00,2025-12-29 20:00:00+00:00,123.07,123.07,122.95,122.95,713.643081,-4.72859653351e-05,0.0
2025-12-30 00:00:00+00:00,2025-12-30 00:00:00+00:00,123.27,123.27,123.22,123.22,181.533653,-7.02521144571e-05,0.0
2025-12-30 04:00:00+00:00,2025-12-30 04:00:00+00:00,123.78,123.84,123.78,123.8,222.510078,-7.02521144571e-05,0.0
2025-12-30 08:00:00+00:00,2025-12-30 08:00:00+00:00,124.02,124.02,123.99,124.02,255.935163,-2.03681808837e-05,0.0
2025-12-30 12:00:00+00:00,2025-12-30 12:00:00+00:00,124.29,124.32,124.26,124.32,207.306743,-2.03681808837e-05,0.0
2025-12-30 16:00:00+00:00,2025-12-30 16:00:00+00:00,125.16,125.24,125.16,125.23,560.453345,0.0001,0.0
2025-12-30 20:00:00+00:00,2025-12-30 20:00:00+00:00,124.71,124.76,124.6,124.6,524.511076,0.0001,0.0
2025-12-31 00:00:00+00:00,2025-12-31 00:00:00+00:00,125.02,125.02,124.77,124.78,579.403515,0.0001,0.0
2025-12-31 04:00:00+00:00,2025-12-31 04:00:00+00:00,125.82,125.87,125.81,125.86,95.69779,0.0001,0.0
2025-12-31 08:00:00+00:00,2025-12-31 08:00:00+00:00,125.98,125.98,125.97,125.98,146.173394,-9.7903771032e-06,0.0
2025-12-31 12:00:00+00:00,2025-12-31 12:00:00+00:00,126.72,126.73,126.65,126.65,196.306032,-9.7903771032e-06,0.0
2025-12-31 16:00:00+00:00,2025-12-31 16:00:00+00:00,125.61,125.74,125.6,125.69,349.434159,0.0001,0.0
2025-12-31 20:00:00+00:00,2025-12-31 20:00:00+00:00,124.4,124.5,124.39,124.42,1058.802082,0.0001,0.0
2026-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,124.67,124.69,124.61,124.62,277.248728,9.72634120846e-05,0.0
2026-01-01 04:00:00+00:00,2026-01-01 04:00:00+00:00,125.2,125.21,125.15,125.17,83.722029,9.72634120846e-05,0.0
2026-01-01 08:00:00+00:00,2026-01-01 08:00:00+00:00,124.28,124.3,124.16,124.27,2269.184555,6.42806961333e-05,0.0
2026-01-01 12:00:00+00:00,2026-01-01 12:00:00+00:00,125.19,125.26,125.18,125.18,483.230647,6.42806961333e-05,0.0
2026-01-01 16:00:00+00:00,2026-01-01 16:00:00+00:00,124.95,125.03,124.95,124.98,232.805324,1.8498074827e-06,0.0
2026-01-01 20:00:00+00:00,2026-01-01 20:00:00+00:00,125.76,125.87,125.76,125.84,833.741424,1.8498074827e-06,0.0
2026-01-02 00:00:00+00:00,2026-01-02 00:00:00+00:00,126.88,127.02,126.88,127.01,1050.730073,0.0001,0.0
2026-01-02 04:00:00+00:00,2026-01-02 04:00:00+00:00,127.54,127.64,127.53,127.64,167.745999,0.0001,0.0
2026-01-02 08:00:00+00:00,2026-01-02 08:00:00+00:00,127.15,127.18,127.14,127.16,76.794628,0.0001,0.0
2026-01-02 12:00:00+00:00,2026-01-02 12:00:00+00:00,128.21,128.21,128.02,128.02,395.840121,0.0001,0.0
2026-01-02 16:00:00+00:00,2026-01-02 16:00:00+00:00,128.97,129.07,128.93,128.99,659.456453,4.9930293951e-06,0.0
2026-01-02 20:00:00+00:00,2026-01-02 20:00:00+00:00,131.62,131.73,131.62,131.69,49.621123,4.9930293951e-06,0.0
2026-01-03 00:00:00+00:00,2026-01-03 00:00:00+00:00,132.28,132.35,132.24,132.35,285.983807,2.07487661786e-05,0.0
2026-01-03 04:00:00+00:00,2026-01-03 04:00:00+00:00,132.84,132.85,132.82,132.82,30.242467,2.07487661786e-05,0.0
2026-01-03 08:00:00+00:00,2026-01-03 08:00:00+00:00,130.11,130.2,129.98,130.2,2658.929541,6.31576277931e-05,0.0
2026-01-03 12:00:00+00:00,2026-01-03 12:00:00+00:00,130.7,130.71,130.67,130.68,55.729513,6.31576277931e-05,0.0
2026-01-03 16:00:00+00:00,2026-01-03 16:00:00+00:00,131.49,131.56,131.48,131.53,770.971804,-4.68471471037e-05,0.0
2026-01-03 20:00:00+00:00,2026-01-03 20:00:00+00:00,131.79,131.83,131.79,131.83,145.665691,-4.68471471037e-05,0.0
2026-01-04 00:00:00+00:00,2026-01-04 00:00:00+00:00,133.36,133.39,133.32,133.39,29.393837,-4.56969121347e-05,0.0
2026-01-04 04:00:00+00:00,2026-01-04 04:00:00+00:00,134.62,134.62,134.51,134.51,549.766026,-4.56969121347e-05,0.0
2026-01-04 08:00:00+00:00,2026-01-04 08:00:00+00:00,133.82,133.84,133.81,133.81,180.757971,-4.19309375092e-05,0.0
2026-01-04 12:00:00+00:00,2026-01-04 12:00:00+00:00,134.38,134.39,134.35,134.37,319.474757,-4.19309375092e-05,0.0
2026-01-04 16:00:00+00:00,2026-01-04 16:00:00+00:00,134.9,134.9,134.76,134.82,500.763119,-2.86395148591e-05,0.0
2026-01-04 20:00:00+00:00,2026-01-04 20:00:00+00:00,133.58,133.58,133.47,133.47,59.893826,-2.86395148591e-05,0.0
2026-01-05 00:00:00+00:00,2026-01-05 00:00:00+00:00,134.11,134.2,134.08,134.1,263.012402,-3.20395142429e-05,0.0
2026-01-05 04:00:00+00:00,2026-01-05 04:00:00+00:00,136.65,136.71,136.61,136.7,125.209216,-3.20395142429e-05,0.0
2026-01-05 08:00:00+00:00,2026-01-05 08:00:00+00:00,135.42,135.43,135.37,135.38,77.69914,9.8000647231e-06,0.0
2026-01-05 12:00:00+00:00,2026-01-05 12:00:00+00:00,135.75,135.8,135.7,135.71,447.642199,9.8000647231e-06,0.0
2026-01-05 16:00:00+00:00,2026-01-05 16:00:00+00:00,136.12,136.15,136.01,136.06,652.110601,-6.67084151235e-05,0.0
2026-01-05 20:00:00+00:00,2026-01-05 20:00:00+00:00,138.23,138.27,138.2,138.21,741.039385,-6.67084151235e-05,0.0
2026-01-06 00:00:00+00:00,2026-01-06 00:00:00+00:00,137.91,137.94,137.9,137.91,78.497127,8.68040967485e-05,0.0
2026-01-06 04:00:00+00:00,2026-01-06 04:00:00+00:00,138.38,138.43,138.32,138.43,536.416701,8.68040967485e-05,0.0
2026-01-06 08:00:00+00:00,2026-01-06 08:00:00+00:00,137.6,137.73,137.6,137.7,817.5883,-5.06028458815e-05,0.0
2026-01-06 12:00:00+00:00,2026-01-06 12:00:00+00:00,139.5,139.55,139.47,139.47,416.207125,-5.06028458815e-05,0.0
2026-01-06 16:00:00+00:00,2026-01-06 16:00:00+00:00,141.61,141.75,141.55,141.75,743.389949,1.30489620851e-05,0.0
2026-01-06 20:00:00+00:00,2026-01-06 20:00:00+00:00,137.56,137.87,137.52,137.87,358.90191,1.30489620851e-05,0.0
2026-01-07 00:00:00+00:00,2026-01-07 00:00:00+00:00,141.09,141.09,140.95,140.96,125.529323,-3.4852925551e-06,0.0
2026-01-07 04:00:00+00:00,2026-01-07 04:00:00+00:00,139.59,139.64,139.5,139.51,57.010887,-3.4852925551e-06,0.0
2026-01-07 08:00:00+00:00,2026-01-07 08:00:00+00:00,139.4,139.49,139.36,139.48,647.340318,-1.71899876472e-05,0.0
2026-01-07 12:00:00+00:00,2026-01-07 12:00:00+00:00,137.94,138.01,137.94,137.97,313.375805,-1.71899876472e-05,0.0
2026-01-07 16:00:00+00:00,2026-01-07 16:00:00+00:00,135.71,135.89,135.63,135.89,763.835319,-1.17150097639e-05,0.0
2026-01-07 20:00:00+00:00,2026-01-07 20:00:00+00:00,135.75,135.84,135.74,135.84,220.88679,-1.17150097639e-05,0.0
2026-01-08 00:00:00+00:00,2026-01-08 00:00:00+00:00,136.39,136.39,136.29,136.29,743.489109,-0.00011533799314,0.0
2026-01-08 04:00:00+00:00,2026-01-08 04:00:00+00:00,136.75,136.79,136.68,136.77,101.576738,-0.00011533799314,0.0
2026-01-08 08:00:00+00:00,2026-01-08 08:00:00+00:00,135.88,135.95,135.88,135.95,130.529907,-9.22716216749e-05,0.0
2026-01-08 12:00:00+00:00,2026-01-08 12:00:00+00:00,134.78,134.83,134.76,134.76,572.881056,-9.22716216749e-05,0.0
2026-01-08 16:00:00+00:00,2026-01-08 16:00:00+00:00,136.4,136.63,136.39,136.62,1776.642043,-4.83171972558e-05,0.0
2026-01-08 20:00:00+00:00,2026-01-08 20:00:00+00:00,137.51,137.53,137.29,137.3,249.225001,-4.83171972558e-05,0.0
2026-01-09 00:00:00+00:00,2026-01-09 00:00:00+00:00,138.37,138.44,138.35,138.44,143.993229,5.79380789468e-05,0.0
2026-01-09 04:00:00+00:00,2026-01-09 04:00:00+00:00,140.8,140.84,140.69,140.73,420.536621,5.79380789468e-05,0.0
2026-01-09 08:00:00+00:00,2026-01-09 08:00:00+00:00,139.56,139.58,139.44,139.56,723.018397,-5.86892716314e-05,0.0
2026-01-09 12:00:00+00:00,2026-01-09 12:00:00+00:00,138.28,138.29,138.25,138.26,33.98645,-5.86892716314e-05,0.0
2026-01-09 16:00:00+00:00,2026-01-09 16:00:00+00:00,138.82,139.04,138.73,138.78,1530.326442,-2.5282852646e-06,0.0
2026-01-09 20:00:00+00:00,2026-01-09 20:00:00+00:00,135.8,135.8,135.53,135.56,779.664355,-2.5282852646e-06,0.0
2026-01-10 00:00:00+00:00,2026-01-10 00:00:00+00:00,135.98,135.98,135.92,135.94,342.11909,-0.0001208336393415,0.0
2026-01-10 04:00:00+00:00,2026-01-10 04:00:00+00:00,136.16,136.19,136.12,136.13,46.834363,-0.0001208336393415,0.0
2026-01-10 08:00:00+00:00,2026-01-10 08:00:00+00:00,136.11,136.14,136.09,136.14,57.299734,-4.38682521244e-05,0.0
2026-01-10 12:00:00+00:00,2026-01-10 12:00:00+00:00,136.6,136.63,136.59,136.63,44.327626,-4.38682521244e-05,0.0
2026-01-10 16:00:00+00:00,2026-01-10 16:00:00+00:00,136.43,136.44,136.4,136.41,28.305659,7.2422446596e-06,0.0
2026-01-10 20:00:00+00:00,2026-01-10 20:00:00+00:00,136.23,136.24,136.23,136.24,5.19252,7.2422446596e-06,0.0
2026-01-11 00:00:00+00:00,2026-01-11 00:00:00+00:00,135.87,135.87,135.86,135.87,20.45922,6.3989958335e-06,0.0
2026-01-11 04:00:00+00:00,2026-01-11 04:00:00+00:00,136.27,136.27,136.2,136.21,46.089088,6.3989958335e-06,0.0
2026-01-11 08:00:00+00:00,2026-01-11 08:00:00+00:00,136.2,136.21,136.19,136.21,122.808113,0.0001,0.0
2026-01-11 12:00:00+00:00,2026-01-11 12:00:00+00:00,136.56,136.59,136.55,136.58,31.717551,0.0001,0.0
2026-01-11 16:00:00+00:00,2026-01-11 16:00:00+00:00,138.44,138.5,138.44,138.45,383.349102,3.50611841683e-05,0.0
2026-01-11 20:00:00+00:00,2026-01-11 20:00:00+00:00,139.44,139.44,139.24,139.37,821.500394,3.50611841683e-05,0.0
2026-01-12 00:00:00+00:00,2026-01-12 00:00:00+00:00,139.69,139.69,139.57,139.59,190.68859,0.0001,0.0
2026-01-12 04:00:00+00:00,2026-01-12 04:00:00+00:00,142.55,142.69,142.55,142.59,645.81831,0.0001,0.0
2026-01-12 08:00:00+00:00,2026-01-12 08:00:00+00:00,141.41,141.41,141.35,141.38,197.526537,9.76152434198e-05,0.0
2026-01-12 12:00:00+00:00,2026-01-12 12:00:00+00:00,140.02,140.06,140.0,140.03,278.704287,9.76152434198e-05,0.0
2026-01-12 16:00:00+00:00,2026-01-12 16:00:00+00:00,142.58,142.65,142.5,142.52,666.434301,-7.25908864331e-05,0.0
2026-01-12 20:00:00+00:00,2026-01-12 20:00:00+00:00,141.01,141.07,141.01,141.07,70.136059,-7.25908864331e-05,0.0
2026-01-13 00:00:00+00:00,2026-01-13 00:00:00+00:00,139.23,139.25,139.16,139.16,1378.432036,-1.50602215585e-05,0.0
2026-01-13 04:00:00+00:00,2026-01-13 04:00:00+00:00,138.75,138.77,138.67,138.73,435.467367,-1.50602215585e-05,0.0
2026-01-13 08:00:00+00:00,2026-01-13 08:00:00+00:00,139.96,139.97,139.96,139.97,1.112731,-7.01720882185e-05,0.0
2026-01-13 12:00:00+00:00,2026-01-13 12:00:00+00:00,141.85,141.9,141.84,141.9,215.449395,-7.01720882185e-05,0.0
2026-01-13 16:00:00+00:00,2026-01-13 16:00:00+00:00,143.49,143.71,143.49,143.71,1633.466837,5.58791127639e-05,0.0
2026-01-13 20:00:00+00:00,2026-01-13 20:00:00+00:00,144.25,144.31,144.23,144.28,181.466787,5.58791127639e-05,0.0
2026-01-14 00:00:00+00:00,2026-01-14 00:00:00+00:00,145.53,145.7,145.46,145.68,1637.46266,0.0001,0.0
